id;data_abertura_proposta;data_entrega_edital;data_entrega_proposta;data_publicacao;endereco_entrega_edital;funcao_responsavel;identificador;informacoes_gerais;modalidade;nome_responsavel;numero_aviso;numero_itens;numero_processo;objeto;situacao_aviso;tipo_pregao;tipo_recurso;uasg;descricao_item;quantidade_item;valor_estimado_item;descricao_detalhada_item;margem_preferencial;situacao_item;menor_lance;decreto_7174;fornecedor_vencedor;tratamento_diferenciado;unidade_fornecimento;valor_negociado;;situacao
3895;2013-04-11T10:00:00;2013-04-01T08:00:00;2013-04-01T08:00:00;01/04/2013;Rod. Arthur Bernardes S/n Val de Caes - Val de Caes/PA;Ordenador de Despesa;7,8481005000012E+016;NA;5;JUCEMIR RAMOS DE MACEDO SZOCHALEWICZ;12013;NA;6,33960001602013E+016;Pregão Eletrônico Pregão Eletrônico, sob o Sistema de Registro de Preços para a eve ntual aquisição de gêneros alimentícios (grupos mercearia, padaria, hortifrutigranjeiros, frig orificados, enlatados, armazém, descartáveis e diversos), com fornecimento e;Publicado;Eletrônico;Nacional;784810;CAFÉ;3500;8,15;CAFÉ TORRADO, MOÍDO TIPO SUPERIOR;false;cancelado na adjudicação;8.08;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/7848100000012013;NORMAL
4248;2013-04-11T10:00:00;2013-04-01T08:00:00;2013-04-01T08:00:00;01/04/2013;Rod. Arthur Bernardes S/n Val de Caes - Val de Caes/PA;Ordenador de Despesa;7,8481005000012E+016;NA;5;JUCEMIR RAMOS DE MACEDO SZOCHALEWICZ;12013;NA;6,33960001602013E+016;Pregão Eletrônico Pregão Eletrônico, sob o Sistema de Registro de Preços para a eve ntual aquisição de gêneros alimentícios (grupos mercearia, padaria, hortifrutigranjeiros, frig orificados, enlatados, armazém, descartáveis e diversos), com fornecimento e;Publicado;Eletrônico;Nacional;784810;CAFÉ;3500;8,15;CAFÉ TORRADO, MOÍDO TIPO SUPERIOR;false;cancelado na adjudicação;8.08;false;NA;NA;QUILOGRAMA;NA;/pregoes/doc/pregao/7848100000012013;NORMAL
177;2013-03-15T08:30:00;2013-03-05T08:30:00;2013-03-05T08:30:00;05/03/2013;Rua do Imperio, S/nº - Santa Cruz/RJ;Ordenador de Despesas;1,2003105000012E+016;NA;5;SERGIO BARROS DE OLIVEIRA;12013;NA;6,72430044392012E+016;Pregão Eletrônico Registro de preços para eventual aquisição de Gêneros Alimentício s.;Publicado;Eletrônico;Nacional;120031;CAFÉ;800;8,16;CAFÉ, TIPO CAPPUCINO SOLÚVEL, APRESENTAÇÃO PÓ, TIPO EMBALAGEM COMUM;false;homologado;6.48;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1200310000012013;NORMAL
6530;2013-03-27T10:00:00;2013-03-15T08:00:00;2013-03-15T08:00:00;15/03/2013;Rua Bolívia Nº 207 Bairro Jardim América - /MT;Pregoeiro;2,5703805000022E+016;NA;5;ERONILDES ALVES DA CONCEIÇÃO;22013;NA;2,50520000132013E+016;Pregão Eletrônico Contratação de emp resa para Fornecimento de Material de Consumo c lassificados como higiene, limpeza e conservaçã o, copa, cozinha alimenticios e outros.;Publicado;Eletrônico;Nacional;257038;CAFÉ;500;8,16;CAFÉ, NOME CAFE MOIDO;false;cancelado na aceitação;5.89;false;NA;NA;KG;NA;/pregoes/doc/pregao/2570380000022013;NORMAL
17883;2013-05-14T09:00:00;2013-05-02T08:00:00;2013-05-02T08:00:00;02/05/2013;Av. Aparecido Darci Gaviole Penca, 626 Setor Sul - Bairro Boa Esperança/MT;Pregoeiro;2,5703805000042E+016;NA;5;ERONIDES ALVES DA CONCEICAO;42013;NA;2,50520000132013E+016;"Pregão Eletrônico Contratação de Em presa para o fornecimento de material de consum o classificados como higiene, limpeza e conserv ação; copa e cozinha; alimentícios entre outros para atender a demanda do DSEI KAYAPÓ/MT, em t oda sua jurisdição.";Publicado;Eletrônico;Nacional;257038;CAFÉ;500;8,16;CAFÉ, NOME CAFE MOIDO;false;homologado;7.97;false;NA;NA;KG;NA;/pregoes/doc/pregao/2570380000042013;NORMAL
5433;2014-04-22T09:00:00;2014-04-08T10:00:00;2014-04-08T10:00:00;08/04/2014;Rua Floriano Peixoto, 45 - Perpétuo Socorro./RS;Ordenador de Despesa;1,6041505000012E+016;NA;5;CHARLES SINVAL SIQUEIRA;12014;NA;6,44590024042014E+016;Pregão Eletrônico O objeto deste pre gão é o registro de preços para eventual fornec imento de artigos de Subsistência, por conta do Quantitativo de Rancho (QR), para um período d e 8 (oito) meses em proveito das Organizações M ilitares (OM) apoiadas pelo;Publicado;Eletrônico;Nacional;160415;CAFÉ;300;8,2;CAFÉ, TIPO SOLÚVEL, APRESENTAÇÃO GRANULADO, TIPO EMBALAGEM COMUM;false;homologado;8.04;false;NA;NA;FRASCO 100,00 G;NA;/pregoes/doc/pregao/1604150000012014;NORMAL
5768;2014-04-22T09:00:00;2014-04-08T10:00:00;2014-04-08T10:00:00;08/04/2014;Rua Floriano Peixoto, 45 - Perpétuo Socorro./RS;Ordenador de Despesa;1,6041505000012E+016;NA;5;CHARLES SINVAL SIQUEIRA;12014;NA;6,44590024042014E+016;Pregão Eletrônico O objeto deste pre gão é o registro de preços para eventual fornec imento de artigos de Subsistência, por conta do Quantitativo de Rancho (QR), para um período d e 8 (oito) meses em proveito das Organizações M ilitares (OM) apoiadas pelo;Publicado;Eletrônico;Nacional;160415;CAFÉ;300;8,2;CAFÉ, TIPO SOLÚVEL, APRESENTAÇÃO GRANULADO, TIPO EMBALAGEM COMUM;false;homologado;8.04;false;NA;NA;FRASCO 100,00 G;NA;/pregoes/doc/pregao/1604150000012014;NORMAL
53060;2015-01-05T11:00:00;2014-12-15T08:00:00;2014-12-15T08:00:00;15/12/2014;Rua Barão de Jeremoabo, S/n, Campus Universitário de Ondina - Ondina/BA;Pregoeira;1,5303805000262E+016;NA;5;ELISABETE PEREIRA DA SILVA NASCIMENTO;262014;NA;23066023822/14-14;Pregão Eletrônico Registro de preços , pelo prazo de 12 (doze) meses, para eventual aquisição de Material de Consumo Comum, para at ender às necessidades da Universidade Federal d a Bahia  UFBA, em todos os seus Campi.;Publicado;Eletrônico;Nacional;153038;CAFÉ;60000;8,23;CAFÉ, TIPO TORRADO, APRESENTAÇÃO MOÍDO, TIPO EMBALAGEM A VÁCUO;false;homologado;3.39;false;NA;NA;PACOTE 500,00 G;NA;/pregoes/doc/pregao/1530380000262014;NORMAL
30726;2014-09-25T08:00:00;2014-09-15T08:00:00;2014-09-15T08:00:00;15/09/2014;Rod.mg 202, Km 407, Arinos-buritis - Zona Rural - Zona Rural/MG;Pregoeiro;1,5843805000082E+016;NA;5;FERNANDO CARLOS EVANGELISTA BOTELHO;82014;NA;2,33920001202014E+016;Pregão Eletrônico O objeto da presen te licitação é o registro de preços para eventu al contratação de serviços de Aquisição de Gêne ro Alimentícios, conforme condições, quantidade s e exigências estabelecidas neste Edital e seu s anexos.;Publicado;Eletrônico;Nacional;158438;CAFÉ;700;8,26;Café torrado e moído, empacotado a alto vácuo, pacote com 500 gramas. Tradicional;false;homologado;5.28;false;NA;NA;UNIDADE;NA;/pregoes/doc/pregao/1584380000082014;NORMAL
47393;2013-04-05T14:30:00;2013-03-18T08:00:00;2013-03-18T08:00:00;18/03/2013;Sgas 915 Lote 72 - /DF;Pregoeiro;9,2515805000172E+016;A presente licitação tem po r objeto o Registro de preços, pelo prazo de 12 meses, para eventual aquisição sob demanda, de GÊNEROS ALIMENTÍCIOS, conforme descrições e de mais condições estabelecidas no Termo de Referê ncia, anexo I.;5;TURIBIO TEIXEIRA PIRES DE CAMPOS;172013;NA;12002/2012;Pregão Eletrônico O presente Termo d e Referência tem por objetivo o levantamento e caracterização das especificações técnicas dos materiais a serem adquiridos, buscar no mercado o orçamento dos custos e indicação da disponib ilidade dos recursos orçament;Publicado;Eletrônico;Nacional;925158;CAFÉ;1000;8,26;Café extra-forte tipo exportação com selo de pureza da ABIC, produto devidamente selecionado, beneficiado, torrado e moído, embalado a vácuo, devidamente rotulado conforme a legislação vigente, prazo mínimo de validade 1 ano e data de fabricação de até 30;false;homologado;5.90;false;NA;NA;PACOTE;NA;/pregoes/doc/pregao/9251580000172013;NORMAL
47233;2014-04-23T08:15:00;2014-04-09T08:00:00;2014-04-09T08:00:00;09/04/2014;Av Republica Argentina, 593 - Centro__-  Cx Postal 681 - /PR;Ordenador de Despesas;1,6022605000172E+016;NA;5;MESSIAS COELHO FREITAS;172013;NA;6,41000076772013E+016;Pregão Eletrônico Empresa para aquis ição de gêneros de alimentação.;Publicado;Eletrônico;Nacional;160226;CAFÉ;1000;8,27;CAFÉ, NOME CAFE MOIDO;false;homologado;5.70;false;NA;NA;PCT;NA;/pregoes/doc/pregao/1602260000172013;NORMAL
6430;2013-04-29T10:30:00;2013-04-15T10:30:00;2013-04-15T10:30:00;15/04/2013;Av. Celso Garcia, 3580 - Tatuape/SP;Inspetor Chefe Adjunto;1,7025905000022E+016;NA;5;RODRIGO LORENZON YUNAN GASSIBE;22013;NA;1,03140022922012E+016;Pregão Eletrônico Formalização de At a de Registro de Preços para aquisição de mater iais de expediente e consumo para a Inspetoria da Receita Federal do Brasil em São Paulo.;Publicado;Eletrônico;Nacional;170259;CAFÉ;7800;8,3;Café, torrado, moído, alto vácuo, prazo mínimo de 1 ano,  laudo de laboratório crendenciado pela REBLAS/ANVISA, aproximadamente 20 garrafas de 900 ml/kg de café, preferência 100% café arábica ou até 20% conillon 500g, Pct.500 g.;false;homologado;4.10;false;NA;NA;pacote 500g;NA;/pregoes/doc/pregao/1702590000022013;NORMAL
30619;2014-07-01T10:00:00;2014-06-18T08:00:00;2014-06-18T08:00:00;18/06/2014;Rua Fernão Dias Paes Lemes, Nº 11 - Calungá/RR;Pregoeiro;1,5835005000082E+016;NA;5;HIGINO NASCIMENTO DE CARVALHO;82014;NA;2,32290003322013E+016;Pregão Eletrônico Aquisição de mater ial esportivo , espediente, copa e cozinha, inf ormática e gêneros alimentícios, destinados a atender a cordenação geral do PARFOR do Instit uto Federal de Educação , Ciência e Tecnologi a de Roraima-Campus Boa Vista.;Publicado;Eletrônico;Nacional;158350;CAFÉ;20;8,3;Café em pó, embalagem a vácuo pacote de 500gr.;false;homologado;6.53;false;NA;NA;pacote;NA;/pregoes/doc/pregao/1583500000082014;NORMAL
2697;2013-05-29T08:00:00;2013-05-17T08:00:00;2013-05-17T08:00:00;17/05/2013;Rua 15 de Novembro, S/n - Centro - /RS;Ordenador de Despesas;1,6043705000012E+016;NA;5;MARCUS OSTWALD CORBAL;12013;NA;6,46780047742013E+016;Pregão Eletrônico O objeto deste pre gão é o registro de preços para eventual fornec imento de gêneros alimentícios, hortifrutigranj eiros, gás engarrafado, artigos de copa e cozin ha, em proveito do 8º Regimento de Cavalaria Me canizado e demais UASG que;Publicado;Eletrônico;Nacional;160437;CAFÉ;1100;8,39;Café extra-forte p/ passar SIMILAR a marca Melita. Café em Pó:  Classificação/ Características gerais: produto devidamente selecionado,  beneficiado, torrado e moído, embalado a vácuo com peso líquido 500g.  Devidamente rotulado conforme legislação vigent;false;homologado;5.49;false;NA;NA;500G;NA;/pregoes/doc/pregao/1604370000012013;NORMAL
3197;2013-05-29T08:00:00;2013-05-17T08:00:00;2013-05-17T08:00:00;17/05/2013;Rua 15 de Novembro, S/n - Centro - /RS;Ordenador de Despesas;1,6043705000012E+016;NA;5;MARCUS OSTWALD CORBAL;12013;NA;6,46780047742013E+016;Pregão Eletrônico O objeto deste pre gão é o registro de preços para eventual fornec imento de gêneros alimentícios, hortifrutigranj eiros, gás engarrafado, artigos de copa e cozin ha, em proveito do 8º Regimento de Cavalaria Me canizado e demais UASG que;Publicado;Eletrônico;Nacional;160437;CAFÉ;1100;8,39;Café extra-forte p/ passar SIMILAR a marca Melita. Café em Pó:  Classificação/ Características gerais: produto devidamente selecionado,  beneficiado, torrado e moído, embalado a vácuo com peso líquido 500g.  Devidamente rotulado conforme legislação vigent;false;homologado;5.49;false;NA;NA;500G;NA;/pregoes/doc/pregao/1604370000012013;NORMAL
41591;2013-08-02T10:00:00;2013-07-18T09:00:00;2013-07-18T09:00:00;18/07/2013;Rua Senador Furtado, 121 - Maracanã/RJ;Pregoeiro;1,5850205000132E+016;NA;5;DAVID AMANCIO PESSOA;132013;NA;2,32750003222013E+016;Pregão Eletrônico Registro de preços para a eventual aquisição de café e açúcar, vi sando atender às necessidades do Campus Rio de Janeiro do IFRJ.;Publicado;Eletrônico;Nacional;158502;CAFÉ;1000;8,39;Café, tipo torrado, apresentação moído, pó homogêneo, do tipo tradicional ou superior, 100% café arábica, torração média, bebida pura, sabor intenso, sem amargor, nível mínimo de qualidade global do café 5,5 pontos, sendo recomendado apresentar Selo de Pu;false;homologado;5.99;false;NA;NA;Pacote c/ 500g;NA;/pregoes/doc/pregao/1585020000132013;NORMAL
39096;2013-07-01T09:30:00;2013-06-13T08:00:00;2013-06-13T08:00:00;13/06/2013;Av Newton Prado, 2251 - Centro - Pirassununga - Sao Paulo - Centro/SP;Pregoeiro 13º r c Mec;1,6047805000122E+016;Licitação com o objeto de a quisição de generos alimenticios visando suprir as necessidades do setor de aprovisonamento do 13ºRegimento de Cavalaria Mecanizado.;5;GIOVANNI FURLAN DE ALCANTARA SOUZA;122013;NA;6,46820001232013E+016;Pregão Eletrônico Aquisição de gêner os alimentícios.;Publicado;Eletrônico;Nacional;160478;CAFÉ;2500;8,4;CAFÉ TORRADO E MOÍDO, EXTRA FORTE, EMBALADO À VÁCUO, TIPO EXPORTAÇÃO, COM SELO DE PUREZA DA ABIC .;false;homologado;4.34;false;NA;NA;PACOTE 00000500,00 G;NA;/pregoes/doc/pregao/1604780000122013;NORMAL
39393;2013-07-01T09:30:00;2013-06-13T08:00:00;2013-06-13T08:00:00;13/06/2013;Av Newton Prado, 2251 - Centro - Pirassununga - Sao Paulo - Centro/SP;Pregoeiro 13º r c Mec;1,6047805000122E+016;Licitação com o objeto de a quisição de generos alimenticios visando suprir as necessidades do setor de aprovisonamento do 13ºRegimento de Cavalaria Mecanizado.;5;GIOVANNI FURLAN DE ALCANTARA SOUZA;122013;NA;6,46820001232013E+016;Pregão Eletrônico Aquisição de gêner os alimentícios.;Publicado;Eletrônico;Nacional;160478;CAFÉ;2500;8,4;CAFÉ TORRADO E MOÍDO, EXTRA FORTE, EMBALADO À VÁCUO, TIPO EXPORTAÇÃO, COM SELO DE PUREZA DA ABIC .;false;homologado;4.34;false;NA;NA;PACOTE 00000500,00 G;NA;/pregoes/doc/pregao/1604780000122013;NORMAL
42923;2014-12-02T11:01:00;2014-11-20T08:30:00;2014-11-20T08:30:00;20/11/2014;Av Daniel de La Touche, Nº 4000 - Cohama. - Cohama/MA;Pregoeiro;2,0038805000132E+016;NA;5;JOSE DE RIBAMAR ATAIDE;132014;NA;8,31001070720144E+015;Pregão Eletrônico Aquisição de Mater ial de Consumo (Papel, Café, Catuchos, etc.);Publicado;Eletrônico;Nacional;200388;CAFÉ;1200;8,4;CAFÉ, NOME CAFE MOIDO;false;homologado;3.60;false;NA;NA;Pacote 500g;NA;/pregoes/doc/pregao/2003880000132014;NORMAL
12295;2014-07-31T09:00:00;2014-07-21T08:00:00;2014-07-21T08:00:00;21/07/2014;Av. Gov. Magalhaes Barata 376 Bairro Sao Braz - /PA;Coordenadora de Administração;2,4012505000032E+016;NA;5;ROSENY RODRIGUES MENDES DE MENDONCA;32014;NA;1,20500011720146E+015;Pregão Eletrônico Eventual fornecime nto, de forma parcelada, café, açúcar e chás pa ra o MCTI/Museu Paraense Emilio Goeldi.;Publicado;Eletrônico;Nacional;240125;CAFÉ;8000;8,41;CAFÉ, NOME CAFE MOIDO;false;homologado;4.00;false;NA;NA;Pacote de 500g;NA;/pregoes/doc/pregao/2401250000032014;NORMAL
48059;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48138;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48217;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48296;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48375;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48454;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48533;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48612;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48691;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48770;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
48849;2013-03-07T14:00:00;2013-02-22T08:00:00;2013-02-22T08:00:00;22/02/2013;Rua 14 de Julho de Julho, 150 - /SC;Reitora;1,5851605000202E+016;NA;5;MARIA CLARA KASCHNY SCHNEIDER;202013;NA;2,32920009832012E+016;Pregão Eletrônico Aquisição de mater iais de consumo gêneros alimentícios.;Publicado;Eletrônico;Nacional;158516;CAFÉ;450;8,42;Café embalado à vácuo, torrado e moído, grau de torra média, de boa qualidade, conforme instrução normativa nº 16 de 24/05/10 do Ministério  da Agricultura, com aroma e sabor agradável, com data de fabricação e data de validade informadas na embalagem, va;false;homologado;5.00;false;NA;NA;Pacote;NA;/pregoes/doc/pregao/1585160000202013;NORMAL
6509;2013-04-08T10:00:00;2013-03-21T08:00:00;2013-03-21T08:00:00;21/03/2013;Avenida Afonso Pena, 4.444 - Vila Cidade/MS;Pregoeiro;2,0004005000022E+016;Aquisição de café, açúcar, chá mate e adoçante para a PRMS em Campo Grande , conforme especificações constantes do Anexo I do Edital.;5;HEVERSON GOMES PEREIRA;22013;NA;000039/2013-74;Pregão Eletrônico Aquisição de café, açúcar, chá mate e adoçante para a PRMS em Cam po Grande.;Publicado;Eletrônico;Nacional;200040;CAFÉ;1300;8,5;Café torrado e moído, pó homogêneo, aroma encorpado, sabor forte, ponto de torra escura, tipo superior e de primeira qualidade, embalagem tipo vácuo puro, embalagem original do fabricante, contendo identificação do produto, marca do fabricante, data de fa;false;homologado;4.97;false;NA;NA;PACOTE;4.96;/pregoes/doc/pregao/2000400000022013;NORMAL
7604;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;200;8,5;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;8.99;false;NA;NA;FRASCO 200,00 G;8.50;/pregoes/doc/pregao/1601590000022014;NORMAL
8034;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;200;8,5;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;8.99;false;NA;NA;FRASCO 200,00 G;8.50;/pregoes/doc/pregao/1601590000022014;NORMAL
8464;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;200;8,5;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;8.99;false;NA;NA;FRASCO 200,00 G;8.50;/pregoes/doc/pregao/1601590000022014;NORMAL
8894;2014-10-21T09:00:00;2014-10-09T09:30:00;2014-10-09T09:30:00;09/10/2014;Br 364 Km 202 - Vila Goulart - Vila Goulart/MT;Ordenador de Despesas;1,6015905000022E+016;NA;5;DENILSON SILVA DE MIRANDA;22014;NA;6,45530054022014E+016;Pregão Eletrônico Aquisição de gêner os alimentícios, gás de cozinha, embalagens e m aterial de copa e cozinha.;Publicado;Eletrônico;Nacional;160159;CAFÉ;200;8,5;CAFÉ, APRESENTAÇÃO PÓ, CARACTERÍSTICAS ADICIONAIS SOLÚVEL, CAPUCCINO;false;homologado;8.99;false;NA;NA;FRASCO 200,00 G;8.50;/pregoes/doc/pregao/1601590000022014;NORMAL
